Time,X(CH1),X(CH2),
-5.8637476e-01,2.00001e-01,5.40000e-01,
-5.8622825e-01,-0.00000e+00,5.40000e-01,
-5.8608174e-01,-0.00000e+00,5.40000e-01,
-5.8593524e-01,-0.00000e+00,5.40000e-01,
-5.8578873e-01,-0.00000e+00,5.40000e-01,
-5.8564222e-01,-0.00000e+00,5.40000e-01,
-5.8549571e-01,-0.00000e+00,5.40000e-01,
-5.8534920e-01,-0.00000e+00,5.40000e-01,
-5.8520269e-01,2.00001e-01,5.20000e-01,
-5.8505619e-01,2.00001e-01,6.00000e-01,
-5.8490968e-01,-0.00000e+00,5.40000e-01,
-5.8476317e-01,-0.00000e+00,5.40000e-01,
-5.8461666e-01,-0.00000e+00,5.40000e-01,
-5.8447015e-01,-0.00000e+00,5.40000e-01,
-5.8432364e-01,-0.00000e+00,5.20000e-01,
-5.8417714e-01,-0.00000e+00,5.20000e-01,
-5.8403063e-01,-0.00000e+00,5.20000e-01,
-5.8388412e-01,-0.00000e+00,5.40000e-01,
-5.8373761e-01,-0.00000e+00,5.40000e-01,
-5.8359110e-01,-0.00000e+00,5.20000e-01,
-5.8344460e-01,2.00001e-01,5.20000e-01,
-5.8329809e-01,-0.00000e+00,5.20000e-01,
-5.8315158e-01,-0.00000e+00,5.40000e-01,
-5.8300507e-01,-0.00000e+00,5.20000e-01,
-5.8285856e-01,-0.00000e+00,5.20000e-01,
-5.8271205e-01,2.00001e-01,5.40000e-01,
-5.8256555e-01,-0.00000e+00,5.20000e-01,
-5.8241904e-01,-0.00000e+00,5.00000e-01,
-5.8227253e-01,-0.00000e+00,5.20000e-01,
-5.8212602e-01,-0.00000e+00,5.20000e-01,
-5.8197951e-01,2.00001e-01,5.20000e-01,
-5.8183300e-01,-0.00000e+00,5.00000e-01,
-5.8168650e-01,-0.00000e+00,5.40000e-01,
-5.8153999e-01,-0.00000e+00,5.20000e-01,
-5.8139348e-01,-0.00000e+00,5.40000e-01,
-5.8124697e-01,-0.00000e+00,5.80000e-01,
-5.8110046e-01,2.00001e-01,5.20000e-01,
-5.8095396e-01,2.00001e-01,5.20000e-01,
-5.8080745e-01,-0.00000e+00,5.20000e-01,
-5.8066094e-01,-0.00000e+00,5.20000e-01,
-5.8051443e-01,-0.00000e+00,5.20000e-01,
-5.8036792e-01,-0.00000e+00,5.20000e-01,
-5.8022141e-01,-0.00000e+00,5.20000e-01,
-5.8007491e-01,-0.00000e+00,5.20000e-01,
-5.7992840e-01,-0.00000e+00,5.20000e-01,
-5.7978189e-01,2.00001e-01,5.20000e-01,
-5.7963538e-01,-0.00000e+00,5.20000e-01,
-5.7948887e-01,-0.00000e+00,5.20000e-01,
-5.7934237e-01,-0.00000e+00,5.20000e-01,
-5.7919586e-01,2.00001e-01,5.20000e-01,
-5.7904935e-01,-0.00000e+00,5.00000e-01,
-5.7890284e-01,-0.00000e+00,5.20000e-01,
-5.7875633e-01,-0.00000e+00,5.00000e-01,
-5.7860982e-01,2.00001e-01,5.20000e-01,
-5.7846332e-01,2.00001e-01,5.40000e-01,
-5.7831681e-01,-0.00000e+00,5.00000e-01,
-5.7817030e-01,-0.00000e+00,5.00000e-01,
-5.7802379e-01,2.00001e-01,5.00000e-01,
-5.7787728e-01,-0.00000e+00,4.60000e-01,
-5.7773077e-01,-0.00000e+00,5.00000e-01,
-5.7758427e-01,-0.00000e+00,5.20000e-01,
-5.7743776e-01,-0.00000e+00,5.00000e-01,
-5.7729125e-01,2.00001e-01,4.60000e-01,
-5.7714474e-01,-0.00000e+00,5.20000e-01,
-5.7699823e-01,2.00001e-01,5.20000e-01,
-5.7685173e-01,-0.00000e+00,5.00000e-01,
-5.7670522e-01,-0.00000e+00,5.60000e-01,
-5.7655871e-01,-0.00000e+00,5.20000e-01,
-5.7641220e-01,-0.00000e+00,5.20000e-01,
-5.7626569e-01,-0.00000e+00,5.00000e-01,
-5.7611918e-01,-0.00000e+00,5.40000e-01,
-5.7597268e-01,-0.00000e+00,5.00000e-01,
-5.7582617e-01,-0.00000e+00,5.00000e-01,
-5.7567966e-01,-0.00000e+00,5.20000e-01,
-5.7553315e-01,-0.00000e+00,4.60000e-01,
-5.7538664e-01,-0.00000e+00,5.00000e-01,
-5.7524014e-01,-0.00000e+00,5.00000e-01,
-5.7509363e-01,-0.00000e+00,5.00000e-01,
-5.7494712e-01,-0.00000e+00,4.60000e-01,
-5.7480061e-01,-0.00000e+00,5.00000e-01,
-5.7465410e-01,-0.00000e+00,5.00000e-01,
-5.7450759e-01,-0.00000e+00,5.00000e-01,
-5.7436109e-01,2.00001e-01,5.20000e-01,
-5.7421458e-01,-0.00000e+00,5.00000e-01,
-5.7406807e-01,2.00001e-01,5.00000e-01,
-5.7392156e-01,-0.00000e+00,5.00000e-01,
-5.7377505e-01,2.00001e-01,5.20000e-01,
-5.7362854e-01,2.00001e-01,5.00000e-01,
-5.7348204e-01,-0.00000e+00,5.00000e-01,
-5.7333553e-01,-0.00000e+00,5.00000e-01,
-5.7318902e-01,-0.00000e+00,5.00000e-01,
-5.7304251e-01,-0.00000e+00,5.00000e-01,
-5.7289600e-01,-0.00000e+00,4.80000e-01,
-5.7274950e-01,-0.00000e+00,5.00000e-01,
-5.7260299e-01,-0.00000e+00,5.00000e-01,
-5.7245648e-01,-0.00000e+00,5.00000e-01,
-5.7230997e-01,2.00001e-01,4.80000e-01,
-5.7216346e-01,2.00001e-01,4.80000e-01,
-5.7201695e-01,-0.00000e+00,4.80000e-01,
-5.7187045e-01,-0.00000e+00,5.00000e-01,
-5.7172394e-01,2.00001e-01,5.00000e-01,
-5.7157743e-01,2.00001e-01,4.80000e-01,
-5.7143092e-01,-0.00000e+00,4.80000e-01,
-5.7128441e-01,2.00001e-01,4.40000e-01,
-5.7113791e-01,-0.00000e+00,4.60000e-01,
-5.7099140e-01,-0.00000e+00,4.80000e-01,
-5.7084489e-01,-0.00000e+00,4.80000e-01,
-5.7069838e-01,-0.00000e+00,4.60000e-01,
-5.7055187e-01,-0.00000e+00,4.80000e-01,
-5.7040536e-01,-0.00000e+00,4.80000e-01,
-5.7025886e-01,2.00001e-01,4.80000e-01,
-5.7011235e-01,2.00001e-01,5.00000e-01,
-5.6996584e-01,-0.00000e+00,4.60000e-01,
-5.6981933e-01,-0.00000e+00,4.80000e-01,
-5.6967282e-01,-0.00000e+00,4.60000e-01,
-5.6952631e-01,-0.00000e+00,4.80000e-01,
-5.6937981e-01,-0.00000e+00,5.80000e-01,
-5.6923330e-01,-0.00000e+00,4.80000e-01,
-5.6908679e-01,-0.00000e+00,4.80000e-01,
-5.6894028e-01,-0.00000e+00,4.80000e-01,
-5.6879377e-01,-0.00000e+00,4.40000e-01,
-5.6864727e-01,-0.00000e+00,4.80000e-01,
-5.6850076e-01,-0.00000e+00,4.60000e-01,
-5.6835425e-01,-0.00000e+00,4.60000e-01,
-5.6820774e-01,-0.00000e+00,4.60000e-01,
-5.6806123e-01,-0.00000e+00,4.60000e-01,
-5.6791472e-01,-0.00000e+00,4.60000e-01,
-5.6776822e-01,-0.00000e+00,4.80000e-01,
-5.6762171e-01,2.00001e-01,4.60000e-01,
-5.6747520e-01,-0.00000e+00,5.00000e-01,
-5.6732869e-01,-0.00000e+00,4.60000e-01,
-5.6718218e-01,-0.00000e+00,4.60000e-01,
-5.6703568e-01,-0.00000e+00,4.60000e-01,
-5.6688917e-01,2.00001e-01,4.60000e-01,
-5.6674266e-01,-0.00000e+00,4.60000e-01,
-5.6659615e-01,-0.00000e+00,4.60000e-01,
-5.6644964e-01,-0.00000e+00,4.60000e-01,
-5.6630313e-01,-0.00000e+00,4.80000e-01,
-5.6615663e-01,-0.00000e+00,4.60000e-01,
-5.6601012e-01,-0.00000e+00,4.60000e-01,
-5.6586361e-01,-0.00000e+00,4.60000e-01,
-5.6571710e-01,-0.00000e+00,4.60000e-01,
-5.6557059e-01,-0.00000e+00,4.60000e-01,
-5.6542408e-01,2.00001e-01,4.60000e-01,
-5.6527758e-01,2.00001e-01,4.60000e-01,
-5.6513107e-01,2.00001e-01,4.60000e-01,
-5.6498456e-01,-0.00000e+00,4.60000e-01,
-5.6483805e-01,-0.00000e+00,4.60000e-01,
-5.6469154e-01,-0.00000e+00,4.60000e-01,
-5.6454504e-01,-0.00000e+00,4.60000e-01,
-5.6439853e-01,-0.00000e+00,4.60000e-01,
-5.6425202e-01,2.00001e-01,4.60000e-01,
-5.6410551e-01,2.00001e-01,4.40000e-01,
-5.6395900e-01,-0.00000e+00,4.60000e-01,
-5.6381249e-01,2.00001e-01,4.60000e-01,
-5.6366599e-01,-0.00000e+00,4.60000e-01,
-5.6351948e-01,-0.00000e+00,4.60000e-01,
-5.6337297e-01,-0.00000e+00,4.60000e-01,
-5.6322646e-01,-0.00000e+00,4.60000e-01,
-5.6307995e-01,-0.00000e+00,4.60000e-01,
-5.6293344e-01,-0.00000e+00,4.60000e-01,
-5.6278694e-01,2.00001e-01,4.80000e-01,
-5.6264043e-01,-0.00000e+00,4.60000e-01,
-5.6249392e-01,-0.00000e+00,4.60000e-01,
-5.6234741e-01,-0.00000e+00,4.60000e-01,
-5.6220090e-01,-0.00000e+00,4.60000e-01,
-5.6205440e-01,-0.00000e+00,4.60000e-01,
-5.6190789e-01,-0.00000e+00,4.60000e-01,
-5.6176138e-01,-0.00000e+00,4.60000e-01,
-5.6161487e-01,-0.00000e+00,4.60000e-01,
-5.6146836e-01,-0.00000e+00,4.60000e-01,
-5.6132185e-01,-0.00000e+00,5.40000e-01,
-5.6117535e-01,-0.00000e+00,4.60000e-01,
-5.6102884e-01,-0.00000e+00,4.60000e-01,
-5.6088233e-01,-0.00000e+00,4.60000e-01,
-5.6073582e-01,-0.00000e+00,4.40000e-01,
-5.6058931e-01,-0.00000e+00,4.20000e-01,
-5.6044281e-01,-0.00000e+00,4.60000e-01,
-5.6029630e-01,-0.00000e+00,4.60000e-01,
-5.6014979e-01,-0.00000e+00,4.60000e-01,
-5.6000328e-01,-0.00000e+00,4.60000e-01,
-5.5985677e-01,-0.00000e+00,4.60000e-01,
-5.5971026e-01,-0.00000e+00,4.40000e-01,
-5.5956376e-01,-0.00000e+00,4.60000e-01,
-5.5941725e-01,-0.00000e+00,4.60000e-01,
-5.5927074e-01,-0.00000e+00,4.60000e-01,
-5.5912423e-01,-0.00000e+00,5.60000e-01,
-5.5897772e-01,-0.00000e+00,4.60000e-01,
-5.5883121e-01,-0.00000e+00,4.40000e-01,
-5.5868471e-01,-0.00000e+00,4.60000e-01,
-5.5853820e-01,2.00001e-01,4.60000e-01,
-5.5839169e-01,-0.00000e+00,4.20000e-01,
-5.5824518e-01,-0.00000e+00,4.60000e-01,
-5.5809867e-01,-0.00000e+00,4.60000e-01,
-5.5795217e-01,-0.00000e+00,4.40000e-01,
-5.5780566e-01,-0.00000e+00,4.40000e-01,
-5.5765915e-01,2.00001e-01,5.20000e-01,
-5.5751264e-01,-0.00000e+00,4.40000e-01,
-5.5736613e-01,-0.00000e+00,4.60000e-01,
-5.5721962e-01,-0.00000e+00,4.60000e-01,
-5.5707312e-01,-0.00000e+00,4.60000e-01,
-5.5692661e-01,-0.00000e+00,4.40000e-01,
-5.5678010e-01,2.00001e-01,4.40000e-01,
-5.5663359e-01,-0.00000e+00,4.40000e-01,
-5.5648708e-01,-0.00000e+00,4.60000e-01,
-5.5634058e-01,-0.00000e+00,4.60000e-01,
-5.5619407e-01,-0.00000e+00,4.40000e-01,
-5.5604756e-01,-0.00000e+00,4.40000e-01,
-5.5590105e-01,2.00001e-01,4.40000e-01,
-5.5575454e-01,-0.00000e+00,4.60000e-01,
-5.5560803e-01,2.00001e-01,4.40000e-01,
-5.5546153e-01,-0.00000e+00,4.60000e-01,
-5.5531502e-01,2.00001e-01,4.40000e-01,
-5.5516851e-01,-0.00000e+00,4.40000e-01,
-5.5502200e-01,-0.00000e+00,4.40000e-01,
-5.5487549e-01,-0.00000e+00,4.40000e-01,
-5.5472898e-01,2.00001e-01,4.60000e-01,
-5.5458248e-01,-0.00000e+00,4.40000e-01,
-5.5443597e-01,-0.00000e+00,4.20000e-01,
-5.5428946e-01,2.00001e-01,4.60000e-01,
-5.5414295e-01,2.00001e-01,4.40000e-01,
-5.5399644e-01,-0.00000e+00,4.40000e-01,
-5.5384994e-01,-0.00000e+00,4.20000e-01,
-5.5370343e-01,-0.00000e+00,4.40000e-01,
-5.5355692e-01,-0.00000e+00,4.40000e-01,
-5.5341041e-01,-0.00000e+00,4.40000e-01,
-5.5326390e-01,-0.00000e+00,4.40000e-01,
-5.5311739e-01,-0.00000e+00,4.20000e-01,
-5.5297089e-01,-0.00000e+00,5.40000e-01,
-5.5282438e-01,-0.00000e+00,4.40000e-01,
-5.5267787e-01,-0.00000e+00,4.40000e-01,
-5.5253136e-01,-0.00000e+00,4.40000e-01,
-5.5238485e-01,-0.00000e+00,4.40000e-01,
-5.5223835e-01,2.00001e-01,4.00000e-01,
-5.5209184e-01,-0.00000e+00,4.40000e-01,
-5.5194533e-01,-0.00000e+00,4.20000e-01,
-5.5179882e-01,-0.00000e+00,4.20000e-01,
-5.5165231e-01,-0.00000e+00,4.40000e-01,
-5.5150580e-01,-0.00000e+00,4.40000e-01,
-5.5135930e-01,-0.00000e+00,3.80000e-01,
-5.5121279e-01,-0.00000e+00,4.40000e-01,
-5.5106628e-01,-0.00000e+00,4.20000e-01,
-5.5091977e-01,2.00001e-01,4.20000e-01,
-5.5077326e-01,-0.00000e+00,4.40000e-01,
-5.5062675e-01,-0.00000e+00,4.20000e-01,
-5.5048025e-01,-0.00000e+00,4.40000e-01,
-5.5033374e-01,-0.00000e+00,4.20000e-01,
-5.5018723e-01,-0.00000e+00,4.20000e-01,
-5.5004072e-01,2.00001e-01,4.20000e-01,
-5.4989421e-01,-0.00000e+00,4.40000e-01,
-5.4974771e-01,-0.00000e+00,4.20000e-01,
-5.4960120e-01,-0.00000e+00,4.20000e-01,
-5.4945469e-01,2.00001e-01,4.20000e-01,
-5.4930818e-01,-0.00000e+00,4.40000e-01,
-5.4916167e-01,-0.00000e+00,4.20000e-01,
-5.4901516e-01,-0.00000e+00,4.40000e-01,
-5.4886866e-01,-0.00000e+00,4.20000e-01,
-5.4872215e-01,2.00001e-01,4.40000e-01,
-5.4857564e-01,-0.00000e+00,4.20000e-01,
-5.4842913e-01,-0.00000e+00,4.20000e-01,
-5.4828262e-01,2.00001e-01,4.40000e-01,
-5.4813612e-01,-0.00000e+00,4.20000e-01,
-5.4798961e-01,-0.00000e+00,4.60000e-01,
-5.4784310e-01,-0.00000e+00,4.20000e-01,
-5.4769659e-01,2.00001e-01,4.20000e-01,
-5.4755008e-01,-0.00000e+00,4.20000e-01,
-5.4740357e-01,2.00001e-01,4.20000e-01,
-5.4725707e-01,-0.00000e+00,4.20000e-01,
-5.4711056e-01,-0.00000e+00,4.00000e-01,
-5.4696405e-01,-0.00000e+00,4.20000e-01,
-5.4681754e-01,-0.00000e+00,4.20000e-01,
-5.4667103e-01,-0.00000e+00,4.20000e-01,
-5.4652452e-01,-0.00000e+00,4.20000e-01,
-5.4637802e-01,2.00001e-01,4.20000e-01,
-5.4623151e-01,-0.00000e+00,4.20000e-01,
-5.4608500e-01,-0.00000e+00,4.20000e-01,
-5.4593849e-01,-0.00000e+00,4.20000e-01,
-5.4579198e-01,-0.00000e+00,4.20000e-01,
-5.4564548e-01,-0.00000e+00,4.20000e-01,
-5.4549897e-01,-0.00000e+00,4.00000e-01,
-5.4535246e-01,-0.00000e+00,4.20000e-01,
-5.4520595e-01,-0.00000e+00,4.20000e-01,
-5.4505944e-01,2.00001e-01,4.20000e-01,
-5.4491293e-01,-0.00000e+00,4.00000e-01,
-5.4476643e-01,-0.00000e+00,4.20000e-01,
-5.4461992e-01,2.00001e-01,4.20000e-01,
-5.4447341e-01,2.00001e-01,4.20000e-01,
-5.4432690e-01,-0.00000e+00,4.00000e-01,
-5.4418039e-01,-0.00000e+00,4.00000e-01,
-5.4403389e-01,-0.00000e+00,4.20000e-01,
-5.4388738e-01,2.00001e-01,4.20000e-01,
-5.4374087e-01,2.00001e-01,4.20000e-01,
-5.4359436e-01,-0.00000e+00,4.20000e-01,
-5.4344785e-01,2.00001e-01,4.00000e-01,
-5.4330134e-01,2.00001e-01,4.20000e-01,
-5.4315484e-01,-0.00000e+00,4.20000e-01,
-5.4300833e-01,-0.00000e+00,4.00000e-01,
-5.4286182e-01,2.00001e-01,4.20000e-01,
-5.4271531e-01,-0.00000e+00,4.00000e-01,
-5.4256880e-01,2.00001e-01,4.20000e-01,
-5.4242229e-01,-0.00000e+00,4.20000e-01,
-5.4227579e-01,-0.00000e+00,3.80000e-01,
-5.4212928e-01,-0.00000e+00,4.00000e-01,
-5.4198277e-01,-0.00000e+00,4.00000e-01,
-5.4183626e-01,2.00001e-01,4.00000e-01,
-5.4168975e-01,-0.00000e+00,4.20000e-01,
-5.4154325e-01,2.00001e-01,4.00000e-01,
-5.4139674e-01,2.00001e-01,3.00000e-01,
-5.4125023e-01,-0.00000e+00,4.00000e-01,
-5.4110372e-01,2.00001e-01,4.00000e-01,
-5.4095721e-01,-0.00000e+00,3.80000e-01,
-5.4081070e-01,2.00001e-01,4.00000e-01,
-5.4066420e-01,2.00001e-01,4.00000e-01,
-5.4051769e-01,-0.00000e+00,3.80000e-01,
-5.4037118e-01,-0.00000e+00,3.80000e-01,
-5.4022467e-01,-0.00000e+00,4.00000e-01,
-5.4007816e-01,-0.00000e+00,4.00000e-01,
-5.3993165e-01,-0.00000e+00,4.00000e-01,
-5.3978515e-01,2.00001e-01,4.00000e-01,
-5.3963864e-01,-0.00000e+00,3.80000e-01,
-5.3949213e-01,-0.00000e+00,4.00000e-01,
-5.3934562e-01,-0.00000e+00,3.80000e-01,
-5.3919911e-01,-0.00000e+00,4.00000e-01,
-5.3905261e-01,-0.00000e+00,4.00000e-01,
-5.3890610e-01,-0.00000e+00,3.80000e-01,
-5.3875959e-01,-0.00000e+00,4.00000e-01,
-5.3861308e-01,-0.00000e+00,3.80000e-01,
-5.3846657e-01,2.00001e-01,3.80000e-01,
-5.3832006e-01,-0.00000e+00,3.80000e-01,
-5.3817356e-01,2.00001e-01,3.80000e-01,
-5.3802705e-01,-0.00000e+00,3.80000e-01,
-5.3788054e-01,-0.00000e+00,3.80000e-01,
-5.3773403e-01,-0.00000e+00,3.80000e-01,
-5.3758752e-01,2.00001e-01,4.00000e-01,
-5.3744102e-01,-0.00000e+00,3.80000e-01,
-5.3729451e-01,-0.00000e+00,3.80000e-01,
-5.3714800e-01,-0.00000e+00,3.80000e-01,
-5.3700149e-01,-0.00000e+00,3.80000e-01,
-5.3685498e-01,2.00001e-01,3.80000e-01,
-5.3670847e-01,-0.00000e+00,3.80000e-01,
-5.3656197e-01,-0.00000e+00,3.80000e-01,
-5.3641546e-01,2.00001e-01,3.80000e-01,
-5.3626895e-01,-0.00000e+00,3.80000e-01,
-5.3612244e-01,-0.00000e+00,3.80000e-01,
-5.3597593e-01,-0.00000e+00,3.80000e-01,
-5.3582942e-01,2.00001e-01,3.80000e-01,
-5.3568292e-01,-0.00000e+00,3.80000e-01,
-5.3553641e-01,2.00001e-01,3.80000e-01,
-5.3538990e-01,2.00001e-01,3.80000e-01,
-5.3524339e-01,2.00001e-01,3.80000e-01,
-5.3509688e-01,2.00001e-01,3.60000e-01,
-5.3495038e-01,-0.00000e+00,3.80000e-01,
-5.3480387e-01,2.00001e-01,3.80000e-01,
-5.3465736e-01,2.00001e-01,3.80000e-01,
-5.3451085e-01,2.00001e-01,3.80000e-01,
-5.3436434e-01,-0.00000e+00,4.00000e-01,
-5.3421783e-01,-0.00000e+00,3.80000e-01,
-5.3407133e-01,-0.00000e+00,3.80000e-01,
-5.3392482e-01,-0.00000e+00,4.60000e-01,
-5.3377831e-01,2.00001e-01,3.80000e-01,
-5.3363180e-01,2.00001e-01,3.80000e-01,
-5.3348529e-01,2.00001e-01,3.80000e-01,
-5.3333879e-01,2.00001e-01,3.80000e-01,
-5.3319228e-01,2.00001e-01,3.80000e-01,
-5.3304577e-01,-0.00000e+00,3.80000e-01,
-5.3289926e-01,2.00001e-01,3.80000e-01,
-5.3275275e-01,-0.00000e+00,3.60000e-01,
-5.3260624e-01,-0.00000e+00,3.80000e-01,
-5.3245974e-01,-0.00000e+00,3.80000e-01,
-5.3231323e-01,2.00001e-01,3.80000e-01,
-5.3216672e-01,-0.00000e+00,3.80000e-01,
-5.3202021e-01,-0.00000e+00,3.80000e-01,
-5.3187370e-01,-0.00000e+00,3.80000e-01,
-5.3172719e-01,2.00001e-01,3.80000e-01,
-5.3158069e-01,2.00001e-01,4.00000e-01,
-5.3143418e-01,-0.00000e+00,3.80000e-01,
-5.3128767e-01,2.00001e-01,3.80000e-01,
-5.3114116e-01,-0.00000e+00,3.80000e-01,
-5.3099465e-01,-0.00000e+00,3.80000e-01,
-5.3084815e-01,-0.00000e+00,3.80000e-01,
-5.3070164e-01,-0.00000e+00,3.80000e-01,
-5.3055513e-01,2.00001e-01,3.80000e-01,
-5.3040862e-01,2.00001e-01,3.80000e-01,
-5.3026211e-01,-0.00000e+00,3.00000e-01,
-5.3011560e-01,2.00001e-01,3.80000e-01,
-5.2996910e-01,2.00001e-01,3.80000e-01,
-5.2982259e-01,2.00001e-01,3.80000e-01,
-5.2967608e-01,-0.00000e+00,3.80000e-01,
-5.2952957e-01,-0.00000e+00,3.80000e-01,
-5.2938306e-01,-0.00000e+00,3.80000e-01,
-5.2923656e-01,-0.00000e+00,3.80000e-01,
-5.2909005e-01,-0.00000e+00,3.80000e-01,
-5.2894354e-01,-0.00000e+00,3.60000e-01,
-5.2879703e-01,-0.00000e+00,3.80000e-01,
-5.2865052e-01,-0.00000e+00,3.80000e-01,
-5.2850401e-01,-0.00000e+00,3.80000e-01,
-5.2835751e-01,-0.00000e+00,3.60000e-01,
-5.2821100e-01,-0.00000e+00,3.80000e-01,
-5.2806449e-01,-0.00000e+00,3.60000e-01,
-5.2791798e-01,-0.00000e+00,3.80000e-01,
-5.2777147e-01,-0.00000e+00,3.60000e-01,
-5.2762496e-01,-0.00000e+00,3.00000e-01,
-5.2747846e-01,-0.00000e+00,3.80000e-01,
-5.2733195e-01,2.00001e-01,3.80000e-01,
-5.2718544e-01,-0.00000e+00,3.80000e-01,
-5.2703893e-01,-0.00000e+00,3.60000e-01,
-5.2689242e-01,-0.00000e+00,3.60000e-01,
-5.2674592e-01,-0.00000e+00,3.60000e-01,
-5.2659941e-01,2.00001e-01,3.80000e-01,
